V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200
0.044529938,-0.151839865,-3.121660941,2.342529104,1.888735051,2.57822003,-1.749642546,-0.282605538,1.977579386,-1.792098589,-1.368291833,0.301329418,-1.913122672,-1.527648664,-1.58381334,-3.508204684,-1.284723158,-0.903496132,2.011816536,1.996507879,0.474389184,1.768577313,-1.179787987,4.925068258,2.161850946,-2.867665624,-0.337546752,-1.346732177,-1.733319057,1.851890357,1.624476356,-0.132091743,-1.352119452,-5.069232108,0.854951125,-5.774883306,-1.053870027,0.563419985,-0.906871564,0.195896141,-2.961776787,-3.985024256,-2.168198849,-0.759456096,0.081108486,0.417826446,0.391402186,1.696720422,0.249739775,-1.044383083,-0.520593981,3.944461216,0.877864904,-0.713602269,-1.202298762,-2.607050235,-0.07551214,0.828714103,-0.112764298,1.289543339,-1.358926517,0.204375715,-1.307851749,0.20449387,0.279051914,-1.116912378,2.573899118,-5.751788162,3.7699281,-1.827000437,1.638454852,0.073289706,-0.821814554,-0.249119681,-1.77294091,2.570733028,0.210811342,1.200606683,0.583018594,1.244500107,3.021846213,1.531415894,1.344603975,1.983744548,-4.087226379,-1.297781645,2.146888249,1.715200249,0.050786334,2.121858383,-1.648765955,0.434072681,-0.268901944,-1.325325698,2.953088317,4.179884191,3.966483599,2.542388866,2.183966904,1.3886829,1.531501919,2.152319102,2.679349805,2.894649336,-1.751248264,2.813538091,3.827963076,-0.56063433,1.392695811,-3.392880254,-2.549432335,-0.610407399,1.838418872,2.306605667,-1.189716373,2.04440427,0.015082856,-1.408666266,-0.50721408,0.125674669,-2.164110197,0.715255289,-0.410011281,1.053305722,-1.64574175,-2.205098883,1.061037824,2.5241411,-1.162340075,-3.285110444,-0.31020916,-0.242975803,-3.787021454,-0.043894642,-0.160830643,2.610050841,-0.405770139,1.624174687,2.180887575,1.52710567,-1.677143323,-1.155939377,-0.215064803,1.589989243,2.806545113,-2.083427193,0.349458994,3.241924503,-4.539104042,-0.311049152,-2.080047216,-1.525287666,-0.615756629,-0.829756075,-1.237324374,3.030841149,0.365643673,0.473285138,-1.098571975,0.356474746,0.219837903,0.347848197,2.081963853,0.781781477,0.389752992,-0.312295693,0.733530346,-1.98039702,0.111222098,1.832817802,-1.649804943,0.889866451,0.661324664,-3.091932285,-2.845415791,1.288287152,-3.946498373,0.678617743,0.131603041,-1.568353684,2.422165211,2.076065515,-2.69539752,-0.561541042,-1.171755107,1.697715926,0.409390105,-0.191502494,-0.633019421,-2.866305981,-0.008118523,-2.144778241,0.121955922,-3.116976653,1.344953868,0.485422591,0.127891023,-1.6785497,-1.115820897,0.00154756
-0.077994985,0.055272844,2.075343137,-2.088961818,3.658402533,3.115424248,-1.907516077,-0.91557676,1.008014856,-1.002088885,-0.29403251,-4.693339204,-0.014111301,-1.320752809,-2.791946178,0.150268282,4.388250454,-1.519516878,-1.744552144,-0.041380605,0.987053952,4.925237699,1.18771454,1.053690549,0.173749443,-0.056770027,1.010066682,1.377970897,0.224255835,-0.673054621,1.502049258,-0.323465959,0.163383051,-0.502449083,-0.004822132,1.18887232,-5.076064369,0.200056327,1.149715227,-0.003371327,-1.744343112,-0.319750944,0.744757562,-1.268632582,0.058396881,0.032071089,0.352384291,-1.197449277,-2.155745612,3.850019762,-4.054698776,1.770612084,0.643089277,0.760615563,-0.420624957,-3.991431266,1.003216319,-0.927582961,3.422540321,-2.202281616,0.267427565,-0.38392081,0.712544235,1.34751606,2.440694607,-3.125268266,1.912605045,-1.109317658,1.472241948,2.302151944,1.45885934,-2.945486515,3.358000712,1.800299929,0.466465734,0.991218852,0.288078601,0.624660302,-1.546132854,0.082844165,0.775047473,-3.773496057,2.209039573,4.856516382,0.858332413,-1.451184828,-1.211570378,-1.242613767,-0.300547602,-1.592439116,-1.040248438,-0.023332165,-2.294437055,1.761750925,-0.658684901,2.253816164,3.553595468,-0.286652622,-0.504900478,-1.512564872,0.539294906,1.646591499,-0.932944031,-0.020915028,-1.293688501,-2.094158354,1.928594399,-2.516283078,-2.591538416,-1.296158367,-1.441932866,0.683797642,-1.898912023,1.899873279,1.205733276,0.509998587,1.389030602,-3.660994845,1.461487057,-0.23117037,3.341576669,1.954210985,2.927005541,-1.381451038,-0.728777368,0.047813783,0.908332942,1.693941514,-2.422333155,-0.063927629,3.176614732,-0.811082303,-2.356914479,-0.640471649,1.258334437,0.594541318,3.258128801,-0.514704855,-0.969436079,-0.320052957,-0.205497528,1.325263084,2.978219142,-1.65475054,1.919778431,-0.275381775,-2.406170195,1.061769393,-2.011667945,-0.973800107,-0.199886172,-1.362710225,-4.444385472,-1.690265196,1.946109719,-1.544744169,0.197558501,-1.331419049,1.79524909,-2.869956321,-1.654602046,-3.26177932,-3.316264625,-0.782589379,1.00354545,2.792455246,-0.196513419,-0.300497471,2.592359912,0.556638737,1.309336803,-0.347900183,-1.987934963,2.235410748,-0.092684288,2.363019844,-0.385751609,-2.593584804,-0.701044115,1.250913962,-0.553808334,-0.597316257,1.771731054,-3.179660404,0.955570917,5.581415091,0.638129927,0.250685935,-3.707361469,3.133481936,-0.767643615,2.632511962,-0.833758411,-1.735604599,4.609502133,-3.044875784,-0.897209916,-3.138231659,2.046520938,3.393063719
-0.087145263,0.084659737,-0.273173663,-1.00576738,-0.078765184,-3.576073529,-0.589734371,-1.060463954,-1.741406462,-0.835925353,-3.493110017,1.617596298,1.255266942,0.454980968,3.98364382,-0.623997952,-0.581381999,4.490453771,-2.531990504,1.800271461,-0.897285033,2.313628091,-3.098830175,-4.798054039,2.868034906,1.760978079,0.408418599,-1.684619168,1.289126381,1.6877605,-2.770623047,-0.035589402,2.643565532,-0.080861158,-0.662982445,-2.324454738,-0.763566631,-2.097778547,0.749538547,1.847927539,-0.261530465,-0.517407294,-0.296349544,0.234150664,2.165104047,0.580732467,0.499271166,0.353260055,2.772862482,0.412133308,2.83863061,2.753815327,-0.216957379,1.993916244,-2.338069339,-3.250489751,-0.577985719,-1.373177897,-2.103582545,-3.57622562,2.105382227,-0.30209086,-0.281701369,3.173234195,-1.233115609,-1.661562515,3.00270256,-2.762894702,2.332186224,2.393511826,1.13318289,1.416825969,-0.395553531,1.021641362,0.243328768,-5.025572302,-1.471252418,3.748054683,-1.533886325,0.617464312,-0.445603786,-5.752134726,-3.580989028,-0.336360433,0.156389494,0.204461352,3.248909704,-2.703771158,1.188841884,1.858938876,0.828504471,0.483832451,-1.1314747,3.365457109,-1.115225568,-1.863395687,0.533388327,-2.560363059,-0.130734103,0.039451948,2.692382685,1.399004724,2.767067868,-0.649795212,-1.058704681,-1.995730682,3.34739884,-1.300763049,-2.026638405,2.539970788,-2.333462606,-1.751692502,-0.499636658,2.201523488,0.386879098,1.985925747,-5.660660711,-0.654721103,1.444758495,-0.869674725,-1.977208633,0.184710183,-1.923723885,1.209289218,-1.765355891,4.628385105,4.168068012,0.21360704,1.098806695,-3.404184103,3.497447638,-1.17223999,4.410432579,-0.239271717,0.540359047,-0.293688644,-1.936953284,0.441720811,-1.085909275,0.307614692,-2.866377992,-0.416477665,-0.253977849,0.394105218,-0.051152349,-1.199574919,0.116405846,0.747937257,-1.521228845,-0.947027937,2.090219446,-1.987707909,-0.436626805,2.931646842,2.749141272,-0.216082013,1.964839849,-2.154326186,-1.569472782,-0.584838106,2.284491559,1.662724277,2.620545653,0.0481443,-3.814166287,2.642343795,1.103024355,0.265014134,-2.889395835,0.875774337,2.388917588,0.818048693,0.14828657,1.204205917,-2.789409143,5.963457469,0.012514146,1.187950917,0.525400848,2.801007419,1.449052385,4.32385803,-0.690177604,4.39209302,-2.91692773,-0.887126524,0.105140461,-1.41603195,2.333702428,1.49183661,2.219438241,0.632643139,-0.2927176,1.100469813,0.428478449,-0.732671311,-1.258682779,-2.329037958,-1.888330338,-5.283356009
-0.219541738,0.092714217,1.579966354,2.26104926,2.236486743,1.928827332,3.157884249,-2.629389067,0.017163745,2.122276854,-0.744158668,-0.987935585,-1.955263257,0.724912283,0.048181632,-2.27750319,0.096234499,0.175152463,-1.477378034,0.117867385,0.656020268,-2.738142464,1.071316066,-2.141565983,0.359263268,0.923251668,-3.223088282,0.608684258,-1.468227755,0.450279112,-3.137473634,0.162270475,-0.643344043,1.33347165,1.36227896,-0.049747985,5.090124257,-1.924679068,-4.068734836,2.985569417,-0.999467368,-6.352247855,3.429038457,1.853984235,1.374813764,-0.54227248,0.711249577,0.592621226,-1.911038729,-0.638027042,-1.42334424,-0.606060822,0.143209486,0.504260202,-2.509916009,-2.7243409,-0.920514337,0.486828849,-3.861059256,4.47537315,-5.597905762,-1.574642245,-0.138100099,-1.043608973,-1.988322545,-2.242167891,-0.10441121,-0.926234145,-1.817415618,-1.490606625,0.026218815,-3.225799837,-3.068142273,2.033892239,-2.953433741,-0.049473121,0.310639698,0.861138949,1.279371896,-2.221932383,-0.293150235,0.899206362,1.158785035,0.845463082,-2.154135666,-1.073594706,2.865019973,-1.437300862,1.942295987,-1.803164301,1.541967745,-2.688899404,-0.950603582,2.884006206,0.392509306,-1.89196293,1.106899197,1.292317071,-4.483200618,1.135420246,-0.590627774,-0.202813998,0.84542014,-0.705436468,0.368702291,0.218919714,-1.638052633,-2.135255685,-2.785761136,-0.078310648,-1.8640299,-3.54211101,-1.923059679,3.972891965,-4.329883877,1.373040158,0.868951021,-1.27448485,-1.940190607,-0.130607021,1.735863724,1.193391328,1.435264377,0.413461629,-3.171304812,-2.142468442,3.392698369,-3.415631547,0.062394554,-2.275878873,-2.075211249,2.594494818,-0.878700367,-3.188196604,0.082502473,-0.036050638,-2.470119509,0.672623823,1.498588568,0.561036755,-1.133168367,0.788974806,0.321696699,0.974845685,-1.095240079,1.807517941,0.628614132,-4.816924427,-3.836868265,2.254925052,-1.190145707,1.235275524,-5.676081186,-5.588887487,-1.616118338,0.648679479,-1.52990335,-0.256944851,2.94871328,-1.622622986,-2.767936604,-2.216592065,-0.820006505,1.695878428,-0.213926268,-0.893921091,-4.494938963,3.595551603,2.928902347,2.822996329,-0.927511768,1.388820075,-0.627691448,-0.231986313,1.065275165,-1.254561755,1.066284715,2.58239351,1.032220077,-1.136939989,0.209037971,1.228798809,0.496441277,2.638198296,0.880653596,-1.445049996,0.168020079,-2.01576336,1.261115737,-0.538922946,-2.676540953,-1.815603204,3.197827289,-1.855921323,1.800033533,0.944431961,-2.938674945,-0.174860472,0.574702803,-1.556578455
-0.079328179,-0.050524745,-3.631135393,-0.994483686,0.064047011,3.101751358,-2.336741671,0.400806629,-1.958394295,4.335487305,-0.144690631,3.143688468,-1.791487756,-0.419250931,0.866873152,1.483932153,-1.362942148,2.124748592,0.057824153,-0.659399043,1.572320768,1.171514776,-3.131787463,-0.359804147,0.039054405,2.134934614,-0.966382378,-1.432424294,2.027393227,-0.319523573,-0.880808885,3.317465835,1.339899745,0.063517665,4.171306864,-2.373687933,3.771921807,0.801054106,-2.975169929,1.879981122,0.138675916,-3.215385265,1.602610405,0.295286908,1.101967676,1.348508787,-2.904357741,-0.283334354,0.080714199,1.632730482,-0.568434142,-0.464067181,1.624824069,-0.672488823,-2.309553963,-2.934752043,-2.850947606,-0.234552994,1.151177419,-0.338522821,-1.571621622,3.617447192,-3.231602503,-3.35201133,3.143064517,0.039512609,0.736664834,2.06387003,-1.58778345,-0.284673922,-1.331216903,-1.98734106,-0.168503547,-1.196553803,-0.240828907,-2.523043436,-1.123528862,-2.325346816,-2.587115005,-1.425514563,6.55791289,-0.502228152,-0.507509365,-1.616275779,0.858374303,0.504261623,1.540605818,3.720498495,1.210476821,-0.95546067,2.263335421,0.657482546,0.524049849,0.312709032,-0.522262505,-1.134313679,-0.825714585,2.55338781,-3.009226795,1.05720121,-1.078666869,1.40573707,-0.336689396,2.209090643,-0.845189744,-0.384692275,-1.116575133,1.903311062,1.304869092,-3.003879783,-0.121208873,1.264847302,-2.99041701,0.706424917,6.131516926,0.140030358,-1.888560164,-3.523889669,2.536823597,-1.297918269,-0.191647928,1.495456777,1.769039073,-3.192503665,-0.380929418,-1.055833186,2.662656042,-0.78756207,0.44413329,-0.647968007,2.093814768,0.132095876,-3.153356838,-4.152655075,2.533049331,-1.137668476,-1.388532011,2.604868129,-0.763185471,-4.440113501,-1.869803227,-0.604492748,-0.922555912,0.811451292,0.862907895,-2.424889561,-1.049223243,-0.307320127,1.297327479,-0.008141843,3.3384866,1.194698706,2.393915832,-0.327533116,-0.789195631,0.402680801,1.0821695,0.328763629,2.537111108,-1.464531778,-1.571472087,-1.631010537,0.752205889,-0.793903711,-2.402338056,0.014054366,-2.184747848,0.441098011,1.329136553,-3.007838378,3.036548451,0.356149819,-0.554209362,-1.226146142,1.215622486,1.003923805,0.584292492,1.565145328,5.56881282,3.21095423,-0.811120949,-0.772303078,-1.750245572,2.516237954,-4.396256268,-0.231057471,1.131973086,-4.221808225,1.195036073,-2.140499291,2.166496486,3.12180905,0.681530394,-1.870525369,0.102228665,-0.203693047,-2.275677119,-0.396790038,-0.135762366,0.766028644
-0.144109448,0.012798672,-1.734260462,0.978972292,1.078702491,-2.195998355,0.373252358,-1.387196526,1.007340948,-0.363881421,-0.785373815,-1.109452965,0.82505649,3.882065861,1.813597727,1.076449304,-0.692070538,1.287325322,-3.390547693,-1.111719833,0.678390824,1.809740833,1.558769127,-0.943428356,1.439132311,-4.128683413,2.601733503,-0.878772682,-1.570740517,-0.377417374,-1.765365399,-1.47905966,1.145707911,1.55094479,-0.236733768,-0.739432868,-1.378866829,0.26786724,-2.514766501,-3.967643133,-0.873332476,0.885376504,0.952621628,2.65776795,-2.940780885,-1.670966379,0.555738144,2.671877213,1.114881649,-1.773433308,2.057015756,-0.596448191,0.831932088,1.451541345,0.730612397,0.414680211,0.088689229,1.344995196,2.536930046,1.321891029,-1.199426208,3.03073241,0.938079061,-1.884925489,-1.016997079,1.10526126,1.385655809,0.915891401,-1.086896432,-0.8231328,-0.685901829,-0.091019252,-2.000745573,-0.972135201,-0.943819395,2.513086547,1.312734576,2.329625273,-1.659157424,1.03876136,2.148969626,1.225120853,-1.799189281,-1.23772789,-3.688115615,0.771225992,1.568117707,0.494533119,2.069046222,0.614925538,1.701582991,-1.504593971,-4.153855449,1.270347109,0.512822093,0.310423759,1.271918826,1.32963531,1.080387713,-3.779485442,1.528604443,0.385782544,1.893922053,0.414403877,0.743971129,0.573240382,0.622527061,0.989064514,3.305430665,0.595045063,3.93803153,-1.944679705,-1.137486539,-2.614372639,-1.341544831,1.047015378,-0.309995979,0.741171856,1.960016825,1.302965038,-0.488763294,0.215137565,-0.223369269,1.242197557,-0.434324716,2.385754881,0.05976318,4.438062229,2.671465566,-1.553520296,2.075117765,0.784925112,-0.504083425,2.569776622,-0.531488788,0.037611104,-2.518281181,-3.082639292,-2.420953745,-2.114738379,2.607564915,5.046681773,-0.908959202,2.997128338,0.244186815,-4.565961119,-2.58022088,0.517951089,-0.478888048,-1.199350995,-0.833266862,-2.637662883,-1.416187291,-0.60718211,1.833279114,3.747881014,-3.003501178,0.142370303,1.33924458,0.998599529,-2.923856471,-2.38793255,0.215314889,1.22724585,-1.071665211,-2.254705996,3.144580839,-0.645579737,-3.066130709,0.142133937,-1.253055211,0.286679838,-0.933121969,1.453324886,-0.775930851,1.153128388,-0.530909478,0.017528157,1.589662191,0.274928089,1.816086452,0.257247791,-1.205077569,-0.7212112,2.226776051,-0.561658391,-2.688110499,1.048282609,-3.047743148,4.102152431,-0.666537077,0.202907451,0.332687168,2.125217756,0.88563548,2.243873096,3.159593683,1.568461964,0.998752806,-0.76674469
0.153556192,0.022931362,1.683682511,0.329635103,-0.879388251,0.038979037,-0.013340289,-2.436896456,-2.412772421,-1.12259504,-1.252746354,0.056785277,0.400093613,0.998129372,2.034221914,0.330000413,-1.774754518,0.2198701,2.838938016,-2.577647296,0.091469453,1.031098812,-3.467622382,0.008886272,0.615510114,1.766338952,-0.937379525,-2.970279902,-1.597969907,0.640517405,-0.313315024,-2.410934666,-0.441213307,-0.833167811,-2.595004516,4.742225281,-1.055472746,-2.186789073,-2.515866661,1.396821641,0.044614819,2.555105909,2.779630196,-1.777925011,-1.45217754,-1.088496341,2.271855962,0.428887146,-0.07113362,0.636509929,1.154887709,-1.225862782,1.340874929,1.775790383,-0.512053191,0.564001095,0.34524694,-1.685442086,-0.075737732,3.229096049,-0.070391545,-4.218246051,0.6953145,-0.409851057,1.497500148,1.593013125,-2.919454421,1.267232272,2.722889936,-0.946857554,1.076985511,2.090045753,3.607962153,4.961329807,1.806633011,1.635701966,-0.2211638,2.67008152,-1.591072376,0.725769431,-2.248083673,2.405636861,1.612282943,-2.919862507,-0.242110498,0.34838619,-1.117754697,-2.94698521,0.616602852,0.563475254,-0.980584568,-4.454200653,2.139310302,-2.713385566,-1.571413401,0.157474695,-3.473337997,1.085213562,4.112430862,2.737283907,-2.785822758,0.414008463,-4.130940854,3.053004715,-1.12497428,-1.12630655,2.832695011,-2.299649803,-0.965340141,-0.163888371,-2.605492245,2.150713269,3.360378786,-1.771814013,-1.239006405,-2.122558409,0.437256476,5.85534027,1.232888685,-3.119300047,4.441909878,0.763282582,2.130061411,1.795274988,-1.617832548,-2.451285138,2.336208179,-1.60642548,-1.34291627,-1.000831572,1.448615409,2.360369787,-1.169145423,-0.161999949,0.193641798,-3.529138246,-3.491963836,-2.308404689,-0.904504631,4.741602253,0.536270244,-1.345035922,1.339387498,2.788079445,-1.071822436,-1.132693241,2.261607981,-3.986122013,0.237448438,0.759622985,2.231014386,-4.47726018,4.089349541,-2.187836412,-0.274714188,0.491396418,0.353877419,-0.610589183,-3.618268228,1.059614943,-0.572078533,0.747130255,0.49527718,2.132778045,1.354027841,-0.141307259,-3.715069206,1.065634534,0.160712672,0.009989262,-1.799606787,0.298524809,1.52398554,2.089507262,2.603575875,-2.52897201,2.144687398,3.596047092,-2.082024988,3.349076095,-2.276596656,-0.81991497,0.729178637,2.072835597,-2.746613984,0.230293118,4.440388748,0.530961954,-0.86998713,0.721445676,1.037785157,0.713089123,1.713633837,2.477083214,0.117528755,-0.96000959,0.881285045,-3.522283108,0.2726594,-0.571481068
-0.255546941,-0.148877192,-1.69099458,-0.741572824,-1.69357042,-0.252813698,-3.269113415,-2.870264917,-0.335942808,1.179984472,-2.286282327,-1.107508878,-3.290272371,-1.581020427,4.616396278,3.028938497,1.061039487,-1.838714132,-1.856169264,1.687639039,-1.980374234,5.368604725,3.87665466,2.474000534,-1.424749217,-4.079038716,-0.658773699,0.049132503,0.992393444,-1.966360332,0.954863597,-0.068033114,0.356866901,-0.642858413,-0.633374227,-1.886837604,-0.440089958,-1.821467131,0.869609307,2.782726211,-1.103355595,3.231828124,-3.613628411,-0.207340453,0.787303877,2.655778323,1.143450972,2.930691987,-0.455220419,-0.734370471,2.606120347,0.656882221,0.328029985,-2.864893037,1.362560976,2.650178596,-0.061284833,-3.341674487,1.715723013,0.096040095,1.403808992,-3.629560224,-0.087931272,0.17912871,0.636955565,-1.645486606,-0.527169059,1.193501334,4.578102649,-2.332978205,-0.698373079,-2.238468033,-0.249859619,1.518687985,-4.943755845,2.90080933,-2.632909134,-3.309516047,2.036642035,-2.154957135,-0.854186611,0.794552902,1.93814091,3.131333058,-3.370047364,2.977263428,-2.427882877,-0.847762495,3.335407539,1.96058204,-1.753060385,-3.468221871,-2.485977679,-1.950649443,-0.956804087,3.293945782,-0.208323821,-0.296805316,-3.421598824,2.334474702,0.269264028,2.645905989,-2.003352256,-1.268764305,-2.597265601,-0.642584774,-0.317408748,0.447291058,1.043493347,1.469466079,-1.445564651,-1.39508133,0.838802534,0.253014919,1.62734334,-1.768730888,-4.079585692,-0.725141258,-2.263118908,1.280018957,-3.525149641,-2.866882522,0.458973713,-0.7851343,1.168113841,1.132807534,3.359227516,1.029286376,-0.094930714,0.847601321,-1.268204242,0.299806582,-0.363408154,-3.977833391,-0.593874282,2.346136001,1.639302033,0.389964593,5.278706578,0.097264205,-0.127690855,-4.288041661,0.907270842,0.878869563,1.522714074,2.79833229,-1.188592623,-3.668994323,0.708949527,1.286725165,-1.60896945,-0.031115171,0.390245301,-2.060563532,-3.103428155,0.42841421,-1.475332399,0.578502707,2.653831526,1.036714268,0.742918189,0.571722381,2.600759885,-1.920883574,-2.5222575,0.944402641,2.43340129,2.555182479,0.268537699,-0.222826237,-0.626181711,0.567493288,-1.672020394,-1.160372967,0.016870204,4.672592385,1.955540435,3.756150135,-0.123578644,-3.72697026,3.317333616,3.021254994,-0.174276325,0.246858884,-2.086471025,-1.124658633,-3.076684709,3.416587404,-0.627455998,-3.137240821,-0.775928464,-2.393218964,-0.199047453,-0.548625599,1.444338794,1.706057414,-0.071040056,0.714225194,2.53205074,-0.627003267
0.015951551,0.056175554,2.613716258,-0.083205959,-0.921776683,0.637465041,0.314778712,-3.703234208,4.873274055,-2.071959314,2.060642956,-2.183052355,0.124854246,-0.073998241,0.010582844,-1.736408016,0.692473705,1.637758796,0.859469571,1.722984553,2.252782401,0.365297913,1.394790904,2.655741244,3.880016216,1.472600656,3.203499399,1.662334047,0.931501325,1.48680668,-0.322394328,-0.967017378,-1.9546324,1.772887921,-0.090503063,-0.272130648,2.963109292,1.256469975,0.263709064,-2.717477731,4.865064038,-1.060948942,1.456360527,0.700060152,-0.825986479,1.20700061,2.923844155,-3.584763164,0.882613091,1.310997871,0.308882866,-2.873154314,-0.356794992,-2.63785915,-3.820674008,-0.424612649,-2.792953561,-3.444639532,1.999517565,0.298467281,-0.992326858,-0.502592278,-2.430268629,-0.489315173,-2.772569368,-1.809654783,0.043796103,-1.34963621,-1.529658217,1.93739706,2.563515249,-0.543571338,-2.690117436,-2.292179025,-2.420597612,1.85964226,1.983492986,3.022827166,0.991747984,-0.077771805,-1.310607437,-0.640687227,-3.339789558,-0.976603444,-0.396516472,3.776144508,3.714148409,0.216547333,1.179596854,-1.755180456,3.855417825,0.678336489,0.376178767,0.242492656,-0.460405336,-3.623009139,-1.592670621,-1.308426083,-0.162919519,0.935657636,-0.562771042,-0.105648379,1.638592272,-0.258483846,1.852629093,0.0518374,-1.935178728,-0.767504303,1.985136118,-0.750873107,0.151279892,5.87691279,1.851557202,1.693855183,-0.647562629,-0.185043234,-0.832824677,5.484444151,0.042164943,2.321592785,-0.694344618,2.270761979,-1.832520469,-0.799873632,-1.368010464,-1.482699311,-0.549979121,1.012090401,-4.774500807,-0.056979828,-1.634518297,-1.726335148,1.010662939,0.686135716,-1.88399671,-0.966705209,-0.570437145,-1.862568908,-0.430067526,-2.174378058,-2.602496518,3.618722804,-1.279294154,-0.002304123,-1.802120173,0.060102978,-0.277081776,0.619480891,3.022876449,1.478127984,1.651547439,2.168771996,0.822790453,1.424774593,-0.997177428,0.065262064,3.553612748,-0.629452966,2.696314318,-0.78231183,0.541794811,-3.888538348,-0.402834393,1.899835778,2.205869865,3.087926336,0.789178255,0.163122739,1.968880427,-1.450088695,4.445814315,-2.985716144,3.784318449,0.716637658,-0.393615061,3.512931434,-2.478848558,0.701501897,-0.15047872,-0.823869904,0.361855287,-1.004386987,0.088484699,-2.22397351,-0.349580264,-1.67679609,1.230464545,1.200458728,-0.882381758,-3.103519157,-2.746703879,0.800286814,1.076160901,-0.417854668,0.122654094,-1.041037232,-3.432002845,-0.030416483,-0.933866219,1.792052735
-0.124840625,0.179052528,-0.428608587,1.545780097,0.280128941,2.899537892,0.878605252,3.220003411,-2.634103261,-2.686888274,-3.389405376,1.404040699,-1.519359923,2.091806994,-1.016753386,-1.760599315,2.330646144,2.352167429,0.854267003,-1.757714343,1.843308392,-0.560317198,1.224997849,1.215648923,-0.45665554,0.18267484,4.36337384,1.876130835,-2.068555065,-3.733217331,-0.64736621,0.3944935,1.804708744,-3.694457391,-0.654989346,-0.910389177,-0.050967118,-1.943583345,2.518292046,-1.15755251,0.371900005,-3.308890272,-2.820467541,0.353367073,-1.986156034,1.618344631,4.157387479,2.654232839,0.001910674,0.200308205,1.578143022,2.595841866,-0.482868667,-2.347363593,1.210387817,0.464668036,-3.945959185,-4.310464085,2.991596461,2.745342905,-1.235552724,-1.07666321,0.112018561,0.764104804,-3.29350369,0.079034047,2.589993037,1.427083571,0.463205865,-1.334059312,-3.456223837,-2.116949187,-0.534732846,2.626183575,-1.203277143,3.289194521,2.03704092,2.485328945,-1.115417606,3.078929107,-1.912560609,-2.659871171,0.216406775,-1.76525874,-2.344329102,-0.727047477,-0.319373063,-1.314720102,-0.86401422,0.151629992,0.713807402,4.725769771,-0.077415788,-2.223322264,-1.520213678,-2.979768773,-0.548805485,0.006213319,-1.184101961,-0.780164931,1.923879155,-1.740628568,-0.441859851,1.198822609,1.432624425,-3.23219399,1.785825186,0.338228837,-1.546945591,4.799368264,0.062111825,-1.490957605,2.851938971,1.985265644,0.281226421,0.441431637,1.081941164,-2.88567805,-5.377396865,0.329059735,-1.130587443,1.111383267,-2.025705173,1.102440016,-0.174158966,-3.012844371,0.084050888,-0.802888597,0.077814187,2.339207412,-1.639646035,-1.196906604,0.646687037,0.680841268,-0.314596751,-0.976480404,3.170227842,-1.452347046,2.446341503,0.165899539,-3.132427279,-2.023667798,0.727577211,-0.563766512,-1.497373301,-1.028968485,0.908851078,0.903694831,-0.768399034,-0.181489044,-4.705155516,-4.5490584,4.828040613,2.271663856,-0.811615114,2.544641116,-1.431528327,-3.47459472,0.426189115,4.377901494,0.500331029,0.715389699,-0.993217446,2.202268818,-1.355149051,0.016867155,1.164321534,0.323024118,-1.031925006,2.185159137,0.637338822,-1.415036744,0.663628313,2.300340671,0.458454742,0.575661167,0.604565945,-0.496748804,0.907345815,-0.498331516,2.404873992,3.111767334,-2.209840634,-0.542412379,2.352739062,-2.135892859,0.490976093,1.551573003,3.754015952,-1.570878186,2.620489361,0.336498047,-0.262443359,1.113602713,-0.088521994,2.277387877,-0.307814366,3.255892681,-3.70305081,3.349254956
